week_day,hour,rout_count,temperature,visibility,distance
3,10,18,275,10000,339.897814
2,10,47,277,10000,241.4705758
5,9,95,272,10000,736.9732103
5,9,18,275,10000,31.32562751
1,14,18,285,10000,96.51432612
5,14,41,285,10000,563.0354011
3,19,18,276,10000,86.97632953
4,15,95,278,10000,233.3149823
3,19,26,285,10000,119.1378606
5,15,48,279,10000,60.8932792
4,16,18,278,10000,69.1613908
5,9,28,272,10000,240.6495017
3,15,47,277,10000,2348.797887
5,17,47,288,10000,2416.71931
5,18,59,277,10000,2456.521281
3,13,11,276,10000,943.010599
2,8,47,277,10000,182.8972558
3,17,20,286,10000,1930.67518
5,11,34,277,10000,361.7572281
3,16,31,277,10000,399.7968872
5,15,41,286,10000,2099.447162
4,11,26,274,10000,7.282224272
3,19,11,279,10000,180.692575
2,12,41,275,10000,427.3901921
4,11,22,276,10000,160.799826
3,9,128,274,10000,1286.778099
1,15,48,282,10000,1.123289594
5,19,59,282,10000,1528.221003
1,10,22,276,10000,140.0810775
2,15,41,273,550,339.7180812
1,13,95,283,10000,390.0176252
2,9,12,274,10000,2607.713583
3,8,20,271,10000,926.4197764
2,18,41,274,9000,278.6404851
2,7,22,277,10000,359.2526163
2,15,18,273,550,333.3010123
1,13,46,281,10000,666.7816864
3,16,28,277,10000,39.59223079
1,16,41,285,10000,270.0697825
1,19,41,277,10000,75.51874711
5,12,11,281,10000,385.413318
3,7,24,271,10000,159.3610504
1,7,47,271,10000,50.37612573
5,15,128,279,10000,1187.609992
2,14,41,283,10000,71.8768677
2,15,48,278,10000,382.3231157
4,18,46,286,10000,22.55807316
4,7,48,275,10000,1016.198215
5,10,41,278,3200,10.95464487
5,14,34,285,10000,443.3787301
2,15,59,278,10000,494.2194387
1,17,18,282,10000,1656.985387
4,11,18,282,10000,18.91238855
2,8,18,277,10000,30.71241259
4,17,24,280,10000,11.90558284
5,10,18,279,10000,53.31079802
4,15,59,286,10000,2479.588037
5,9,12,278,1100,2394.257406
5,14,63,285,10000,263.7544518
4,10,20,279,10000,3.181395013
2,11,41,274,10000,1394.941455
5,11,46,274,10000,765.7181826
2,11,31,279,10000,388.2032375
1,12,48,280,10000,358.7527911
3,13,34,279,10000,13.68880091
4,14,18,277,10000,560.5237185
1,7,47,271,10000,32.11802983
5,7,47,270,10000,101.4692696
1,15,26,282,10000,99.47153626
5,10,18,273,10000,22.11401565
2,13,12,276,10000,63.61167959
5,14,18,279,10000,37.01137547
1,16,47,285,10000,187.5413592
3,8,41,271,10000,236.9915538
1,16,28,285,10000,198.610225
2,14,48,279,10000,4213.955691
3,10,11,275,10000,275.668256
5,15,63,279,10000,1645.54924
3,19,128,285,10000,6.445120951
1,12,63,279,10000,19.49921102
1,17,18,286,10000,503.372044
1,18,41,284,10000,312.302011
2,16,31,278,10000,85.46544597
2,13,28,276,10000,241.9819552
1,17,48,282,10000,521.8993211
1,12,18,279,10000,76.44962181
3,16,48,286,10000,294.6390349
5,12,41,275,10000,1341.238853
1,8,18,271,10000,97.52387613
5,9,47,276,8000,11.75627152
2,14,41,277,10000,372.4452942
3,10,48,275,10000,670.8614505
2,10,95,277,10000,25.78642622
2,16,95,273,4200,516.7477481
3,16,47,277,10000,113.1368685
5,13,48,287,10000,106.5357637
3,17,128,286,10000,153.0505406
3,18,59,277,10000,1487.975088
1,8,48,277,10000,31.73935628
1,16,46,282,10000,60.67561399
3,12,46,283,10000,491.9314012
5,7,11,270,10000,88.69157145
4,19,48,286,10000,17.3373273
5,15,48,286,10000,352.6892957
1,18,59,278,10000,4836.677698
2,12,95,275,10000,47.60586342
3,16,128,277,10000,1653.892372
5,8,41,270,10000,829.0719906
3,9,11,273,10000,6.485547109
1,12,24,279,10000,671.5881675
1,18,20,284,10000,1795.942474
5,10,12,273,10000,1822.613469
4,14,22,278,10000,543.6022851
5,19,34,287,10000,355.4701346
3,13,18,284,10000,59.79672906
1,17,28,282,10000,970.2484951
3,14,26,276,10000,3516.712755
1,17,48,282,10000,764.0914982
5,13,20,283,10000,101.3132669
5,15,48,277,10000,17.62168942
1,13,18,281,10000,14.93232953
4,10,28,274,10000,858.5466736
2,10,18,274,10000,299.7318451
1,9,41,277,9000,0.251175189
2,7,48,277,10000,214.2480404
1,10,59,279,9000,606.6983482
3,12,48,279,10000,375.85665
2,9,18,274,10000,3.353783398
1,14,24,281,10000,804.3520849
3,11,48,282,10000,152.8872183
2,15,18,273,550,2.715215909
1,17,47,278,10000,2487.212096
5,14,20,277,10000,45.66447043
3,16,18,277,10000,7.207583857
2,13,18,276,10000,2619.953328
3,14,20,279,10000,1.513019677
3,14,48,276,10000,992.4108505
2,14,47,279,10000,2370.670606
4,16,128,278,10000,11.24171832
3,11,48,282,10000,45.02566107
1,16,46,282,10000,27.44287024
1,9,63,277,9000,1689.760147
1,13,11,281,10000,327.0381296
3,14,41,279,10000,189.7117502
5,13,46,287,10000,3119.874572
2,19,41,277,10000,233.6011825
5,10,41,278,3200,281.483991
5,15,18,279,10000,1637.239819
1,12,128,279,10000,1024.246204
5,17,11,284,10000,34.20359503
3,18,31,280,10000,584.4390898
1,19,18,281,10000,111.989695
1,10,18,277,10000,501.3428731
5,19,47,277,10000,51.34937849
4,12,12,275,10000,1190.712521
2,13,41,277,10000,1666.77858
2,11,95,274,10000,1209.721938
1,9,31,276,10000,23.08938867
3,15,47,279,10000,1080.370441
4,15,95,286,10000,834.7940062
4,10,18,274,10000,265.5460605
1,8,48,277,10000,55.59764775
1,11,11,278,10000,125.0776064
2,8,63,277,10000,2210.419258
4,12,18,276,10000,3.360494998
3,9,41,275,10000,368.8428391
5,8,128,271,10000,984.9116659
1,11,31,277,10000,35.79123687
4,13,47,277,10000,538.5002248
1,13,11,279,10000,183.7561654
4,8,18,274,10000,1401.578097
4,7,24,275,10000,694.007924
3,14,12,276,10000,1058.33287
3,7,48,274,10000,53.42335752
5,19,26,277,10000,36.97909607
1,10,31,275,10000,13.69373802
1,10,63,276,10000,725.325024
2,7,11,277,10000,60.87781037
1,11,59,277,10000,548.2159269
5,8,34,270,10000,556.4651422
4,9,128,275,10000,1304.003958
4,17,59,286,10000,1376.187184
3,15,18,277,10000,40.58625556
4,10,26,274,10000,271.4182072
3,14,59,285,10000,1706.915851
1,16,20,282,10000,5.258421506
5,16,63,288,10000,735.9680418
1,9,26,273,10000,31.63027012
2,11,95,278,10000,1160.530633
5,18,20,287,10000,8.65370522
4,13,47,285,10000,2666.718647
1,8,26,271,10000,140.5067106
1,15,18,286,10000,1.813736321
1,7,41,275,10000,292.5452426
4,13,22,276,10000,36.70977468
5,7,31,277,3100,18.49972073
1,8,48,271,10000,410.93249
1,13,128,283,10000,149.8563226
4,10,24,279,10000,713.903878
1,18,34,278,10000,95.82682637
1,17,47,282,10000,2.202007813
3,15,18,285,10000,5.713496173
3,12,12,276,10000,1193.172683
2,9,11,274,10000,73.53736224
5,13,22,276,10000,357.9393621
4,10,11,274,10000,16.24281636
5,12,24,281,10000,192.1448685
4,9,48,276,10000,34.12550934
4,11,22,282,10000,12.71707838
2,15,12,273,550,2386.02612
4,9,18,275,10000,73.51646286
1,8,18,277,10000,6.025213615
5,10,48,278,3200,32.69993937
5,15,24,287,10000,776.8741756
3,13,48,276,10000,14.49684071
1,16,41,282,10000,6.920516252
2,9,47,271,10000,212.9360429
2,11,18,279,10000,3.893504792
1,11,41,278,10000,369.6403693
5,10,59,278,3200,505.232277
3,19,63,276,10000,3529.480745
3,12,41,279,10000,11.00103089
2,11,34,275,10000,182.9310077
1,10,18,279,9000,85.6818282
4,17,63,277,10000,2548.329948
2,13,11,275,10000,1.223155752
3,16,41,277,10000,35.79161459
2,12,48,277,10000,233.1262616
1,8,18,275,8000,1260.3201
3,12,128,276,10000,112.8731188
3,14,48,276,10000,24.86507512
1,14,41,280,10000,16.09986219
5,11,22,274,10000,252.7289612
3,10,47,275,10000,532.9316219
4,18,41,277,10000,1324.950155
5,18,48,287,10000,307.8015826
3,7,18,271,10000,5.196352717
3,11,18,276,10000,100.6131436
4,12,48,275,10000,918.6975369
1,18,41,284,10000,1818.027936
5,7,31,277,3100,800.0595907
5,12,12,275,10000,2314.013644
4,15,31,279,10000,174.0256976
3,11,63,282,10000,316.1257328
4,12,18,275,10000,4.291033461
4,12,12,276,10000,200.3087769
4,12,41,276,10000,50.51209152
3,9,59,274,10000,1029.523777
2,12,46,276,10000,1817.772815
5,7,18,270,10000,246.2923911
3,10,59,275,10000,216.9578363
3,10,24,275,10000,26.94741401
4,8,24,274,10000,36.39119004
5,10,24,273,10000,132.1362257
1,11,48,277,10000,23.49624651
5,9,34,276,8000,14.58361922
1,16,41,282,10000,10.14609199
4,19,31,276,10000,910.678276
5,7,48,277,3100,715.4256787
4,13,18,276,10000,5.511973159
1,13,26,279,10000,737.4621674
3,15,12,279,10000,763.5941573
3,7,26,274,10000,24.41037406
2,18,46,274,9000,15.68128826
5,15,22,286,10000,359.9963273
1,13,22,281,10000,379.3729967
1,14,46,281,10000,1685.295995
2,8,47,268,10000,139.3106842
2,11,18,275,10000,1.298220674
2,12,41,281,10000,5.704023666
2,17,24,278,10000,619.6093956
5,8,41,277,1200,320.8582326
5,17,48,277,10000,138.4974227
2,16,95,278,10000,0.833053859
5,11,12,282,10000,474.1318375
4,12,26,275,10000,433.3467134
2,17,20,278,10000,2190.88277
2,13,128,277,10000,38.0720137
5,7,18,277,3100,373.616656
4,9,41,274,10000,460.1099329
2,10,48,274,10000,351.1772548
4,14,63,277,10000,215.4638522
1,11,18,278,10000,694.4794972
4,17,46,277,10000,1132.581528
5,9,128,276,8000,1309.581411
5,14,18,279,10000,466.2961879
4,9,18,274,10000,56.17202128
4,12,20,275,10000,109.7540324
5,8,47,270,10000,3.117002124
4,11,63,282,10000,234.2098632
4,17,128,280,10000,1496.956528
1,7,26,275,10000,515.910266
4,15,95,279,10000,551.0776127
1,13,59,283,10000,552.2029103
1,16,18,282,10000,4.784588324
5,15,18,287,10000,560.242497
3,16,18,277,10000,260.9971461
5,19,63,287,10000,522.0238334
1,14,41,280,10000,13.18746631
1,18,48,284,10000,560.5626205
1,15,18,282,10000,54.58730101
2,8,22,277,10000,42.581418
5,12,18,275,10000,87.06193146
5,15,95,287,10000,836.2405029
3,12,59,276,10000,235.0673511
3,19,48,285,10000,69.93909883
5,14,26,288,10000,520.2068165
4,19,12,279,10000,15.04327609
3,13,95,284,10000,140.5091801
2,14,48,276,10000,36.0512966
1,12,95,280,10000,232.389238
4,12,18,275,10000,391.7386904
2,13,41,276,10000,2129.335136
4,16,48,278,10000,19.75612447
3,13,20,276,10000,88.39419425
1,12,11,279,10000,12.14095899
4,11,48,282,10000,99.33880062
5,8,128,277,1200,1362.115894
5,11,63,279,7000,1158.451156
3,12,18,283,10000,280.830807
2,12,12,275,10000,1746.412985
3,14,48,285,10000,1.074070287
5,14,95,288,10000,749.1822517
1,15,41,282,10000,373.3239308
5,9,41,275,10000,1348.520428
1,17,18,282,10000,778.7063176
4,18,20,286,10000,1181.199606
2,12,12,276,10000,859.2930146
1,14,11,285,10000,6.584158181
3,17,12,286,10000,894.061525
5,11,18,274,10000,1203.488573
1,8,128,271,10000,743.4454047
2,13,24,282,10000,1044.587834
4,13,31,276,10000,631.7489075
1,7,20,271,10000,1185.002082
3,17,18,280,10000,1623.88698
4,19,59,279,10000,47.82327355
1,15,12,282,10000,611.5518355
4,14,41,278,10000,790.4134238
3,11,34,276,10000,3.511322881
4,19,24,279,10000,131.9018949
2,14,22,283,10000,493.2539712
1,9,11,277,9000,104.7314056
3,18,59,286,10000,2537.429815
4,12,128,284,10000,545.2625018
5,11,18,274,10000,9.296875635
2,12,46,281,10000,87.32422011
3,13,34,279,10000,339.5469596
3,18,48,286,10000,690.3624113
3,7,41,271,10000,49.07842729
5,16,18,285,10000,1033.117328
5,12,18,285,10000,1124.387319
4,18,28,286,10000,23.8361341
3,15,128,285,10000,298.1273252
4,13,46,285,10000,3478.264115
4,12,48,275,10000,681.9816937
3,11,34,282,10000,501.713317
4,11,26,282,10000,93.67790736
5,11,18,279,7000,8.195836357
3,19,48,279,10000,18.37678627
5,10,18,279,10000,19.10064222
1,14,34,285,10000,185.8102309
3,10,28,279,10000,129.0731876
3,13,95,276,10000,851.711988
4,13,46,276,10000,500.5142871
4,11,18,276,10000,214.6155565
5,15,34,279,10000,449.7460122
4,9,28,275,10000,355.6472413
5,7,59,270,10000,247.8298273
2,17,63,274,10000,1487.275146
4,13,48,277,10000,71.78853818
2,12,24,275,10000,70.39886037
3,7,18,274,10000,1785.974232
5,13,26,283,10000,266.9120549
4,18,59,280,10000,2498.218727
5,15,47,279,10000,370.1788033
2,14,95,279,10000,414.3614514
4,7,46,274,10000,6.623055448
5,10,41,273,10000,10.45668243
1,14,47,281,10000,9.679676724
1,16,24,282,10000,49.40477053
3,10,26,279,10000,92.87413988
1,9,59,277,9000,617.5052867
1,10,48,277,10000,3.251447334
5,10,24,276,9000,698.6508726
2,9,41,277,10000,161.1284153
4,19,22,276,10000,168.9211637
2,12,18,277,10000,40.68484288
4,12,47,276,10000,486.5575358
3,12,48,279,10000,184.2179279
3,17,31,280,10000,744.7864058
2,18,18,277,10000,5.569717279
2,11,22,279,10000,249.750195
1,14,22,285,10000,72.78789034
3,16,48,277,10000,272.8169584
3,15,26,279,10000,34.79919358
4,9,63,275,10000,1764.935818
1,14,22,281,10000,8.623971795
4,10,12,279,10000,1417.030745
5,15,48,279,10000,649.6651904
1,12,46,283,9000,3240.795983
4,13,48,285,10000,31.44437074
1,9,128,276,10000,15.1322815
3,9,48,274,10000,8.594659837
2,12,41,277,10000,467.5456345
2,13,34,277,10000,23.85540998
2,12,128,276,10000,1119.815557
5,11,48,282,10000,8.092364097
3,11,59,275,10000,574.3271528
4,19,20,286,10000,985.2599379
5,16,26,285,10000,408.6599044
3,19,26,279,10000,498.7886553
5,10,48,278,3200,67.1921967
1,9,18,277,9000,263.8101444
1,8,18,277,10000,43.29091225
3,11,46,282,10000,666.9508066
4,14,47,278,10000,277.7050575
3,7,11,274,10000,6.037168415
1,17,12,282,10000,880.1174894
5,9,41,276,8000,160.8577425
1,13,26,283,10000,507.8715741
1,16,41,280,10000,31.92607872
5,9,31,275,10000,176.314504
2,12,47,276,10000,13.95129035
2,14,41,276,10000,66.76928483
3,13,24,276,10000,24.73442584
5,15,48,286,10000,310.3438521
5,13,18,287,10000,943.493983
1,12,47,280,10000,17.19010614
4,9,22,274,10000,8.703035193
5,10,34,279,10000,23.57398483
1,10,47,277,10000,1175.471069
2,14,48,283,10000,19.36726615
5,17,18,288,10000,1138.676543
3,15,18,285,10000,296.8908646
1,19,48,281,10000,70.35570321
5,18,48,277,10000,12.95997216
2,16,24,278,10000,1195.236738
2,8,11,268,10000,806.2947471
2,14,63,277,10000,328.4564025
3,14,95,285,10000,492.0753471
3,10,46,275,10000,166.2265289
4,16,48,279,10000,286.9090151
4,19,18,286,10000,738.3811524
1,9,31,277,9000,294.164983
2,10,48,277,10000,378.474065
2,11,20,275,10000,1049.425374
4,10,34,279,10000,13.34305397
2,13,41,277,10000,429.7220545
4,14,24,278,10000,899.6494068
1,8,47,271,10000,721.0312822
1,16,47,285,10000,614.9559952
5,9,47,278,1100,2100.206106
4,14,48,286,10000,148.726348
5,12,22,285,10000,126.3300268
3,13,47,284,10000,32.4207865
2,15,18,278,10000,152.147018
5,12,41,275,10000,329.6899108
1,11,24,278,10000,651.3259374
1,9,18,277,9000,44.1855231
1,9,48,273,10000,18.67934918
4,16,28,278,10000,704.9233874
3,10,48,275,10000,414.7456868
3,8,47,271,10000,261.891697
2,14,128,276,10000,193.7951282
1,9,18,277,9000,1443.721835
3,16,47,279,10000,355.6181604
1,12,63,280,10000,589.3598592
4,11,12,276,10000,537.6023059
4,17,31,286,10000,637.5971374
1,8,46,275,8000,382.3762114
1,17,128,282,10000,323.1117253
2,13,41,276,10000,841.6374789
1,10,12,277,10000,241.3539093
4,14,59,278,10000,2482.06869
1,8,47,277,10000,1181.111566
2,9,31,277,10000,625.471209
2,19,48,274,10000,16.0948232
1,12,41,280,10000,464.5565272
5,18,41,277,10000,970.0234133
4,19,28,279,10000,146.8366436
2,13,18,277,10000,78.30430041
2,11,95,279,10000,379.5292372
2,15,41,277,10000,792.5122258
3,9,22,275,10000,143.0518701
5,18,128,283,10000,1730.077339
1,12,12,280,10000,536.7520182
3,10,26,275,10000,10.60091935
1,10,12,275,10000,211.6743154
3,16,18,279,10000,0.189870596
3,11,12,276,10000,1816.198274
5,19,59,287,10000,249.4770301
3,16,47,277,10000,679.3444357
2,11,41,274,10000,11.83991992
3,16,48,279,10000,132.6792031
1,11,47,278,10000,137.988774
1,12,12,283,9000,2757.416227
1,14,31,281,10000,55.19399754
4,14,12,286,10000,1439.844349
1,8,18,276,10000,1.781144071
5,19,12,287,10000,286.2510036
1,8,18,276,10000,77.7023231
4,8,48,275,10000,604.802757
1,16,12,282,10000,306.1417401
2,8,22,277,10000,155.6543466
5,17,22,284,10000,114.562244
2,11,48,274,10000,28.07357314
1,15,48,286,10000,861.8540187
5,12,46,278,10000,1134.749851
2,11,12,274,10000,1663.846421
3,19,34,276,10000,346.6140644
5,10,34,278,3200,200.4365643
3,16,128,277,10000,336.7158559
1,13,31,281,10000,40.01914131
1,14,31,280,10000,508.7109427
3,19,47,276,10000,1340.905357
2,9,48,271,10000,31.33454527
5,9,95,276,8000,603.27485
3,15,26,279,10000,523.4406573
5,13,128,278,10000,155.9298325
4,9,18,274,10000,236.2612095
3,14,41,279,10000,352.2619869
5,8,41,271,10000,318.7651648
5,14,48,288,10000,345.9781836
1,16,128,280,10000,7.947961374
3,15,28,277,10000,8.496576576
5,15,41,286,10000,1342.457645
2,11,18,274,10000,2035.785344
1,18,24,282,10000,917.7081736
1,8,48,275,8000,227.1603906
5,12,128,278,10000,1173.286445
3,15,11,279,10000,14.12495589
5,10,22,278,3200,470.6656453
3,12,48,276,10000,138.0024568
2,11,22,275,10000,415.7569954
4,12,18,275,10000,1008.786292
3,12,28,276,10000,25.56352156
1,11,20,278,10000,557.8697724
5,9,11,275,10000,309.2655433
4,15,47,279,10000,47.98159944
2,14,18,276,10000,177.0344008
5,11,46,282,10000,20.82158562
4,15,18,279,10000,82.12666014
5,8,18,270,10000,452.3933119
5,12,28,285,10000,147.9489179
1,16,48,282,10000,69.36581229
2,19,95,278,10000,380.725061
5,10,95,273,10000,756.2864807
2,13,63,276,10000,32.02430892
3,8,41,271,10000,10.93446942
1,9,24,276,10000,795.34183
3,12,18,279,10000,1250.912498
5,12,18,281,10000,6.234004248
4,10,47,279,10000,536.5414488
2,18,47,278,10000,1772.530565
2,19,31,278,10000,147.2645694
5,17,95,277,10000,739.9466082
3,17,48,280,10000,353.7741683
1,12,31,279,10000,116.2346942
1,17,18,286,10000,322.2202891
5,19,63,277,10000,585.1258056
1,11,18,277,10000,10.78174123
4,15,34,279,10000,835.5377902
4,16,48,278,10000,8.741783278
2,10,47,277,10000,23.66004001
5,16,18,288,10000,758.4574356
3,12,20,283,10000,530.8103675
2,11,47,275,10000,154.4006392
4,10,18,279,10000,174.5210329
4,12,47,275,10000,3540.14834
4,14,47,277,10000,1124.321809
5,12,34,281,10000,10.75621534
3,12,63,283,10000,2250.880635
4,17,63,286,10000,1162.175414
2,13,47,276,10000,341.0146998
4,11,46,276,10000,925.8957902
1,12,12,280,10000,238.713575
3,14,41,279,10000,138.3448029
5,11,41,274,10000,43.26925513
4,19,41,276,10000,1891.255196
2,11,18,275,10000,2030.176348
3,15,26,285,10000,70.54382579
2,14,47,277,10000,2380.194673
3,13,46,284,10000,216.5837251
1,9,48,277,9000,32.82812637
1,17,18,282,10000,583.3374069
3,19,11,279,10000,120.3600625
5,17,46,284,10000,673.6182688
4,10,41,279,10000,179.5494804
1,12,24,279,10000,5.581840309
5,7,18,277,3100,35.35597492
1,12,41,280,10000,20.42080106
5,16,41,288,10000,322.6891137
3,15,18,285,10000,419.4818708
3,9,24,274,10000,345.6549613
2,8,41,268,10000,1357.950775
4,14,18,277,10000,509.2630694
2,18,48,274,9000,4.890780558
5,7,48,277,3100,245.4403553
5,15,59,279,10000,1347.691883
4,15,59,278,10000,552.5181493
3,17,46,280,10000,1128.106736
5,15,26,279,10000,400.6907525
2,12,24,276,10000,187.4521679
5,11,46,277,10000,1566.192216
5,11,28,277,10000,19.41421041
5,14,18,277,10000,491.3997753
1,11,48,277,10000,21.17418975
1,12,47,279,10000,11.82697221
4,16,18,279,10000,9.326396514
1,8,95,277,10000,166.5476046
3,15,18,285,10000,198.1880022
3,13,26,276,10000,505.0381006
1,12,95,279,10000,520.6703981
1,10,24,279,9000,641.6273175
1,8,31,275,8000,504.4660749
5,15,48,287,10000,220.167626
1,15,12,286,10000,1464.202754
3,13,11,284,10000,258.6587414
2,11,41,274,10000,598.2542805
2,11,95,274,10000,843.4501056
2,12,18,281,10000,2.114309475
3,11,20,275,10000,2938.931837
3,7,41,271,10000,113.479613
4,7,18,274,10000,1496.815207
3,7,95,271,10000,1.143172369
3,12,41,279,10000,1269.115774
1,9,95,277,9000,731.9614785
3,12,18,283,10000,95.06114623
5,9,20,276,8000,8.361315547
1,17,59,282,10000,801.7965444
5,16,128,285,10000,1397.416064
3,19,47,276,10000,20.39386097
5,9,26,276,8000,343.5087718
4,13,95,285,10000,838.5231555
2,17,41,278,10000,404.2090363
3,14,22,285,10000,77.79303252
1,10,48,276,10000,139.0199648
5,12,47,275,10000,1156.504186
2,14,31,277,10000,23.46342742
1,10,26,277,10000,121.211595
3,18,48,277,10000,330.96874
5,19,95,282,10000,773.3450122
2,17,41,274,10000,1540.301917
2,9,41,271,10000,125.443409
2,15,63,278,10000,740.6526813
4,17,48,280,10000,136.8126015
1,8,31,276,10000,459.061074
4,19,28,286,10000,180.7610455
3,11,48,276,10000,611.2679486
2,12,12,281,10000,217.8397106
3,11,28,282,10000,354.453315
4,13,18,277,10000,868.4766473
5,8,47,270,10000,36.27224176
2,18,41,278,10000,987.0073534
4,19,24,276,10000,190.0508637
5,7,128,277,3100,152.0335667
4,19,46,279,10000,44.44006376
3,18,41,286,10000,465.6130894
4,8,46,274,10000,234.3157399
2,14,59,283,10000,40.69868584
5,10,11,278,3200,262.9969927
5,19,28,282,10000,1.223155752
5,9,46,272,10000,1843.586106
5,8,34,277,1200,115.2335033
1,12,95,279,10000,57.06645967
4,11,20,276,10000,412.0609495
5,12,18,278,10000,8.358620348
2,17,12,274,10000,2195.583135
5,15,20,287,10000,723.9077494
3,9,18,273,10000,128.6101765
4,8,28,275,10000,217.5689206
5,19,28,277,10000,3.381882613
1,14,46,280,10000,1912.640135
3,11,18,276,10000,526.4204648
2,10,12,274,10000,159.4337074
5,9,26,275,10000,187.3060678
2,13,24,276,10000,180.716565
2,10,46,274,10000,1016.948335
4,19,18,279,10000,291.5430541
2,13,12,277,10000,1399.510168
5,13,48,276,10000,416.9027161
4,9,11,274,10000,3.250061085
1,16,46,280,10000,746.7057034
3,19,34,285,10000,55.05125949
2,17,28,278,10000,720.3946764
3,14,31,279,10000,77.58531685
3,8,24,271,10000,698.0102986
3,14,18,285,10000,703.9317273
2,16,26,273,4200,1183.575503
1,16,11,282,10000,5.437066435
4,17,34,286,10000,714.0891823
2,16,59,273,4200,411.1859387
3,17,18,286,10000,509.2715553
1,9,48,276,10000,18.41206409
2,19,12,278,10000,215.6639127
2,13,22,277,10000,127.2379163
2,18,63,278,10000,1416.596583
3,17,128,286,10000,1154.746524
5,13,95,278,10000,373.6267996
1,19,28,281,10000,203.5316035
1,16,41,285,10000,341.3589897
3,16,20,279,10000,78.88437778
4,11,26,274,10000,7.749884178
3,18,48,280,10000,413.5092144
2,13,47,282,10000,464.7259613
2,7,48,277,10000,131.0050012
1,19,48,281,10000,352.493777
4,11,26,276,10000,181.089224
3,16,41,279,10000,507.9853667
5,11,18,274,10000,41.44923381
2,18,34,274,9000,899.7937049
5,12,41,285,10000,669.6003074
5,12,41,278,10000,59.2068307
2,10,47,274,10000,643.5251061
4,14,41,277,10000,100.3442298
5,11,11,277,10000,386.1908879
2,14,26,277,10000,325.1305964
3,19,95,285,10000,598.3072392
4,15,20,286,10000,3.26665725
1,17,63,282,10000,1072.894386
2,9,46,277,10000,531.8323691
1,9,41,276,10000,73.50113695
1,15,41,281,10000,5.236953214
4,15,24,286,10000,692.6700543
5,11,26,274,10000,204.7443404
4,16,12,287,10000,683.4596174
5,11,31,277,10000,40.03636617
5,18,95,277,10000,1199.72432
2,10,18,274,10000,627.7128365
